word;nSub;ValenceM;ValenceSD;ArousalM;ArousalSD;HappyM;HappySD;AngerM;AngerSD;SadM;SadSD;FearM;FearSD;DisgustM;DisgustSD;ConcretenessM;ConcretenessSD
ZEHİRLİ;38;1.837837838;1.384708423;6.297297297;2.145600989;6.363636364;14.53835054;46.06451613;35.13301912;55.48484848;34.20537349;78.03030303;24.28281909;54.52941176;36.95061019;73;28.12741572
HİLE;41;2.333333333;1.991208749;5.512820513;2.326865916;7.088235294;12.3714423;68.37142857;29.37494502;51.03225806;35.37087679;35.23333333;37.71278328;54.83333333;37.20037387;54.17142857;34.72622819
İŞGÜZAR;40;2.4;1.581949463;5.45;2.111628367;9.971428571;16.26885461;65.16666667;28.71186912;32.94285714;34.91413236;26.63636364;35.045344;54.97222222;34.84864097;38.30555556;29.18788344
KÜSTAH;38;2.052631579;1.354619093;5.605263158;2.422188799;4.771428571;15.69204691;74.85714286;26.35408536;32.71428571;35.15392324;14.67647059;25.57783201;55.17647059;38.48373965;25.05555556;31.49870242
FOBİ;32;2.4375;1.794930136;6.25;2.140244183;5.137931034;10.56856572;44.34482759;36.93360439;45.4137931;33.33329228;80.4137931;29.62566122;55.18518519;36.82916595;25.96666667;30.6846961
GÖSTERİŞ;39;3.157894737;1.700974534;4.868421053;1.98876646;23.91666667;28.35829433;52.66666667;31.39153662;32;31.62948375;18.28125;24.08618179;55.74285714;35.43373505;48.16216216;25.08376358
SIKIŞIK;36;2.666666667;1.673320053;5.25;2.567655963;5.875;12.06100087;55.1875;38.50549814;46.54545455;38.83626761;36.87878788;41.82460219;55.76470588;38.66723523;65.05882353;36.59354238
HIRSIZ;39;1.894736842;1.371317648;6.289473684;2.192220826;0.689655172;2.253623246;73.6;32.85243916;54.29032258;36.27321652;74.96774194;30.69688787;55.8;39.48932636;73.84375;26.2114348
GEÇİŞTİRMEK;35;2.735294118;1.911826408;5.088235294;2.586300119;10.53846154;16.65228097;65.93103448;30.66632755;56.96296296;35.36456449;32.84615385;32.81913138;56.03703704;37.69256352;34.38461538;30.26030657
YILAN;37;4.216216216;2.770229986;6.378378378;2.227995504;9.225806452;19.71075794;24.64516129;31.32895188;24.2;32.74393863;67.8;35.53854577;56.17647059;39.79757156;84.85294118;24.11353493
DEVLET;37;4.486486486;2.490221115;5.108108108;2.568871172;19.8;27.5034794;65.22580645;36.35171677;55.78571429;36.44412989;61.51612903;33.28750613;56.35714286;37.49095129;71.73333333;29.03616453
İBLİS;37;1.702702703;1.309471158;6.135135135;2.615787136;4.53125;14.78662075;58.67741935;37.85972979;39.57142857;41.6141256;67.4;36.3826408;56.62068966;37.98722886;24.42424242;34.61487244
HAKSIZLIK;35;1.485714286;1.358446963;6.457142857;2.913890235;2.322580645;8.154291699;86.5625;22.50152325;69.72413793;36.45241179;37.24137931;36.74201096;56.75862069;39.63643271;32.0625;35.27764302
MORG;37;1.805555556;1.635664032;6.666666667;2.216818828;8.451612903;20.2053437;38.6;39.37669537;79.03030303;26.40014778;78.8125;23.19265387;56.78787879;33.33706419;88.24242424;19.40526717
BENCİL;36;2.114285714;1.430167176;5.542857143;2.279613708;5.806451613;13.92699861;63.48387097;34.02241513;48.5625;36.30776821;31.46666667;36.44242822;57.06896552;39.9525889;30.32352941;32.7133747
BATAKLIK;37;2.222222222;1.14918881;4.75;2.195775164;9.419354839;16.99367371;29.10344828;34.29633969;41.93333333;35.47211954;66.25;30.16406749;57.21212121;33.77754207;77.70588235;21.81954838
KANLI;40;1.85;1.166849802;6.575;2.086433591;5.416666667;14.21744401;46.61111111;35.96846061;67.22222222;28.66467324;68.02631579;30.34707951;57.37837838;34.82204869;82.89473684;21.27019165
AHLAKSIZ;40;2.3;1.505545305;5.825;2.330263548;9.638888889;13.87938405;63.65789474;30.7450513;50.60526316;33.52331941;43.75675676;35.17133097;57.55263158;33.6296984;24.33333333;24.78043937
İDAM;37;3.388888889;2.920643547;6.805555556;2.175440112;5.620689655;11.76075129;71.68965517;29.97630427;72.90322581;31.0122071;72.32258065;30.15889819;57.86206897;31.66986415;72.29411765;31.91136343
PASLI;37;4.945945946;2.94341021;4;2.472066162;13.46875;27.2550491;20;29.1513293;23.74193548;30.30947898;29.12903226;35.2209615;58.09090909;34.49489422;86.64705882;19.14044164
DÜŞMAN;37;3.5;3.307998964;5.888888889;2.583218123;3.59375;8.00749397;80.72222222;20.99742993;46.96774194;37.0202502;62.46875;32.39273552;58.25;33.78871734;63.71428571;31.02519984
KÜRK;39;3.105263158;1.856900552;5.210526316;2.473184781;14.91428571;23.08471793;63.28571429;33.80268996;63.82857143;34.33355905;36.52941176;37.90117556;58.3030303;37.37185175;93.80555556;9.164588509
EROİN;34;2.117647059;1.788256403;5.117647059;2.836608153;9.214285714;19.55118097;50.48275862;35.84054038;56.62068966;36.95307236;62;34.93667741;58.34482759;40.18464158;82.84375;24.71398895
ÇALINTI;35;2.114285714;1.409451887;5.257142857;2.240573156;7.033333333;13.3945005;72.75;29.32685657;68.46666667;29.12130792;53.83333333;39.07118467;58.34615385;35.24195489;78.19354839;23.69025025
ESARET;37;1.918918919;1.754017268;6.027027027;2.554804694;6.636363636;19.75445865;79.5;23.24735241;82.09090909;23.69515198;83.51515152;21.17209427;58.93548387;37.30767167;40.02941176;30.90796239
FARE;37;3.648648649;1.735514913;5.135135135;2.275011137;15.45454545;20.56406287;24.75;34.32012482;19.20689655;28.79903187;48.4375;33.8782807;59.14285714;34.67253775;93.69444444;11.78575277
REZALET;37;1.888888889;1.469261773;5.722222222;2.536714536;7.387096774;15.05916647;55.4516129;31.58885743;54.625;36.22398956;50.79310345;34.45325955;59.38709677;32.77059395;36.18181818;28.75918826
AŞAĞILAYICI;30;1.866666667;1.479359911;6.166666667;2.150915336;7.111111111;18.28688755;75.88;28.13408372;67.96;34.36019984;36;34.98074004;59.5;38.50740189;34.22222222;35.73980041
GICIK;37;4;2.798809271;5.432432432;2.242772844;5.393939394;10.29544618;63;27.11878632;27.17647059;30.21586036;19.42424242;28.88017302;59.65625;35.31116005;32.91428571;31.45993851
BUNALTI;37;4.135135135;3.34300399;5.621621622;2.841667657;6.033333333;9.63285804;50.27586207;36.28350329;65.72727273;30.1582003;46.51612903;36.90878032;59.67741935;38.77403521;25.4;30.26179887
SAHTEKARLIK;41;1.951219512;1.672591096;5.951219512;2.201717733;1.857142857;3.439757662;76.62162162;26.62950677;61.58823529;34.73372097;55.51515152;36.53861075;60.05882353;37.9592614;35.84375;26.98758302
KIYIM;37;4.351351351;3.521491289;6.324324324;2.055535265;4.833333333;15.40506709;74.625;27.18603769;80.03125;22.89877356;74.16129032;27.76099995;60.15625;35.26408149;63.6875;32.36828147
KUDUZ;38;2.026315789;1.867023098;6.236842105;2.364537673;3.09375;8.509423145;37.96666667;39.21864734;63.93333333;35.76449148;77.93548387;26.4851348;60.85294118;35.23697469;72.4375;30.40048546
HAKARET;38;4.5;3.525417908;6.416666667;2.297514185;5.0625;9.621674122;79.73529412;25.04820664;62.5;35.63584983;36.2;35.318648;60.86666667;33.6910234;35.24242424;37.52001991
DOLANDIRICILIK;39;1.769230769;1.307096792;6.179487179;2.490738581;6.138888889;15.30107891;74.26315789;29.01601069;61.37837838;36.46638585;61.40540541;36.3168613;60.94594595;35.81351851;57.91666667;33.24057331
ZALİM;36;3.277777778;2.972359439;6.916666667;2.075365716;7.266666667;19.93079982;77.41176471;29.62300258;63.12121212;35.70080319;58.45454545;37.80301816;61.17241379;40.17201315;41.6;34.19578518
KALLEŞ;39;1.783783784;1.157946821;5.648648649;2.530000178;5;12.71601233;77.69444444;23.28558039;46.78787879;30.45053117;41.90625;33.68866889;61.60606061;33.51766269;43.4;34.92950885
YÜZSÜZ;38;2.078947368;1.171314322;5.973684211;2.271882683;7.833333333;16.95793114;69.34285714;29.30262271;38.41666667;34.00367627;20.08571429;24.03841463;61.60606061;30.02492651;34.31428571;30.69946486
CESET;33;1.515151515;1.064225426;7.060606061;2.030076876;5.066666667;10.58278802;48.46428571;38.76948222;85.83870968;20.30943422;79.25806452;28.02613987;61.83333333;38.53353518;93.5;13.66028727
DIŞKI;36;2.972222222;2.131211743;4.628571429;2.509812675;12.14285714;22.3336887;7.714285714;17.96881484;8.071428571;17.22816078;4.107142857;7.973749923;61.85714286;33.65810043;92.66666667;10.54059612
HİLEKARLIK;36;2.138888889;1.791292874;5.833333333;2.43193045;9.3125;16.15736624;73.23529412;26.4896307;51.90625;34.16785829;52.6875;34.94090633;61.91176471;36.454511;35.19354839;32.98122633
ADİ;37;2.166666667;1.889822365;6.111111111;1.996822873;5.964285714;7.203302447;75.5483871;25.08763136;54.03846154;33.51594339;36.14814815;34.65844741;62.03571429;34.35380419;38.25;34.37741194
ZALİMLİK;35;2.257142857;1.915000494;5.6;2.463856375;8.181818182;19.21661805;74.14705882;25.5534287;63.27272727;31.06472349;42;37.59029533;62.09090909;36.17696404;27;33.3962947
MEDYA;32;4.25;2.063507818;5.1875;2.507247559;26.81818182;33.10392922;58.52;37.22579751;56.54166667;36.30544236;45.17391304;39.3673286;62.14285714;37.29235279;57.31034483;33.82212235
SİLAH;40;2;1.535895296;7.4;1.335894975;7.264705882;13.18472216;75.4;27.06006391;64.21212121;36.40635039;81.68571429;21.24059851;62.33333333;39.85779319;83.58333333;25.50560163
İTAAT;39;2.763157895;2.09805844;5.605263158;2.66650367;12.125;21.78894363;68.96875;36.71203053;44.10344828;35.36679721;49.19354839;36.6809845;62.46666667;37.33421592;31.75757576;34.11197581
HAİN;40;1.846153846;1.614709711;6.025641026;2.559679045;7.621621622;19.62899125;79.63888889;26.30062767;46.51351351;36.62013837;36.51351351;32.41794909;62.48648649;33.78742503;45;36.08862548
YALAN;34;2.151515152;1.716122303;5.666666667;2.483277404;3.75862069;8.650578727;72.66666667;29.05919444;74.93333333;24.74411575;43.24137931;34.62209779;62.5;32.05030768;23.06666667;27.14829433
KOKMAK;38;2.783783784;1.916813547;5.918918919;2.349685303;20.09090909;30.32363315;30.54545455;28.92240795;34.8125;34.57337919;35.8125;39.91881883;62.57575758;30.94453738;62.96969697;31.76130197
VİRÜS;39;2.128205128;1.809034159;5.974358974;2.032462591;4.486486486;12.2465905;55.34285714;31.85808869;60.26470588;31.68242876;74.60606061;20.85806108;62.6;30.19855859;76;31.18566104
KİR;37;2.571428571;1.753747488;4.942857143;2.827832855;13;22.7459735;43.43333333;39.92724706;35.16666667;35.61681445;19.37037037;24.73575448;62.72727273;32.77601326;75.41935484;32.36023712
ÇÖPLÜK;33;2.46875;1.36746469;4.6875;2.27805095;12.36;17.60179915;34.88461538;35.34552523;38.68;38.44554591;24.52;30.78977103;63.03333333;33.49161844;85.83333333;21.33005542
KATİL;35;4.371428571;3.598085392;6.514285714;2.693908472;6.545454545;18.22788199;72.03030303;29.55660337;72.51515152;28.61503234;80.38235294;26.25632934;63.23529412;30.31856999;84.5;24.17267428
DOLANDIRICI;39;1.657894737;1.236304777;5.631578947;2.4651194;3.387096774;10.1281042;76.41666667;24.5594032;56.42424242;33.61364149;56.59375;34.22492902;63.375;33.48061548;69.72727273;28.87827116
KABA;34;1.875;1.12880182;4.0625;2.340905532;9.448275862;14.88188306;71.83333333;23.32245231;45.68965517;34.4311979;40.60714286;35.16978847;63.62962963;31.6557786;50.73333333;32.74765939
BASKI;42;2.238095238;1.558760042;6.214285714;2.192400559;12.66666667;20.61206304;76.5;22.2355328;63.83783784;30.10030778;63.86486486;32.06257958;63.65789474;35.45554988;36.59459459;30.70510224
